C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_027.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_027.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_027.jpg,-0.1765137,1,0,30.19313
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_100.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_100.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_100.jpg,-0.1342322,1,0,30.19313
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_167.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_167.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_167.jpg,0,1,0,30.18786
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_239.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_239.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_239.jpg,0,1,0,30.18998
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_307.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_307.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_307.jpg,0,1,0,30.19022
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_374.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_374.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_374.jpg,0,1,0,30.19027
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_446.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_446.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_446.jpg,0,1,0,30.18993
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_513.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_513.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_513.jpg,0,1,0,30.19034
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_581.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_581.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_581.jpg,0,1,0,30.19036
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_654.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_654.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_654.jpg,0,1,0,30.19011
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_721.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_721.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_721.jpg,0,1,0,30.19032
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_791.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_791.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_791.jpg,0,1,0,30.1903
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_864.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_864.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_864.jpg,-0.1,1,0,30.18764
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_01_934.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_01_934.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_01_934.jpg,-0.3,1,0,30.16918
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_003.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_003.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_003.jpg,-0.246037,1,0,30.1855
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_071.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_071.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_071.jpg,-0.0655883,1,0,30.1907
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_143.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_143.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_143.jpg,0,1,0,30.18929
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_214.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_214.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_214.jpg,0,1,0,30.1902
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_284.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_284.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_284.jpg,0,1,0,30.19033
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_352.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_352.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_352.jpg,0,1,0,30.19024
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_420.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_420.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_420.jpg,0,1,0,30.19148
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_492.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_492.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_492.jpg,0,1,0,30.19064
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_563.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_563.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_563.jpg,0,1,0,30.19042
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_635.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_635.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_635.jpg,-0.1,1,0,30.18761
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_705.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_705.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_705.jpg,-0.25,1,0,30.17441
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_777.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_777.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_777.jpg,-0.1621682,1,0,30.18932
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_844.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_844.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_844.jpg,0,1,0,30.18903
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_916.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_916.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_916.jpg,0,1,0,30.18976
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_02_986.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_02_986.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_02_986.jpg,0,1,0,30.18872
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_059.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_059.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_059.jpg,0,1,0,30.19066
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_128.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_128.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_128.jpg,-0.05,1,0,30.18995
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_196.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_196.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_196.jpg,-0.25,1,0,30.17216
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_267.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_267.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_267.jpg,-0.198255,1,0,30.18586
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_335.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_335.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_335.jpg,0,1,0,30.18921
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_406.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_406.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_406.jpg,0,1,0,30.18975
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_476.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_476.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_476.jpg,0,1,0,30.18997
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_544.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_544.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_544.jpg,0,1,0,30.19024
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_615.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_615.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_615.jpg,0,1,0,30.19029
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_683.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_683.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_683.jpg,0,1,0,30.19031
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_755.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_755.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_755.jpg,-0.05,1,0,30.18977
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_826.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_826.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_826.jpg,-0.1739693,1,0,30.1824
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_897.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_897.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_897.jpg,0,1,0,30.18991
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_03_967.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_03_967.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_03_967.jpg,0,1,0,30.19021
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_036.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_036.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_036.jpg,0,1,0,30.19037
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_104.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_104.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_104.jpg,-0.1,1,0,30.18814
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_173.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_173.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_173.jpg,-0.2039092,1,0,30.18028
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_241.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_241.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_241.jpg,-0.0174516,1,0,30.19032
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_311.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_311.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_311.jpg,-0.05,1,0,30.1901
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_382.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_382.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_382.jpg,-0.25,1,0,30.17833
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_454.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_454.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_454.jpg,-0.1119576,1,0,30.19081
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_543.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_543.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_543.jpg,-0.05,1,0,30.19015
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_623.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_623.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_623.jpg,-0.1245247,1,0,30.18831
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_690.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_690.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_690.jpg,0,1,0,30.18919
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_760.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_760.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_760.jpg,0,1,0,30.19028
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_830.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_830.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_830.jpg,0,1,0,30.19023
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_900.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_900.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_900.jpg,0,1,0,30.19031
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_04_970.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_04_970.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_04_970.jpg,-0.1,1,0,30.18832
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_039.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_039.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_039.jpg,-0.219054,1,0,30.17933
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_107.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_107.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_107.jpg,-0.0343219,1,0,30.19064
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_180.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_180.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_180.jpg,-0.15,1,0,30.18764
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_248.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_248.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_248.jpg,-0.1822074,1,0,30.1854
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_317.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_317.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_317.jpg,0,1,0,30.18903
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_384.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_384.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_384.jpg,0,1,0,30.19005
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_455.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_455.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_455.jpg,-0.2,1,0,30.18251
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_524.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_524.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_524.jpg,-0.1323232,1,0,30.18974
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_596.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_596.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_596.jpg,0,1,0,30.18958
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_665.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_665.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_665.jpg,0,1,0,30.19013
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_738.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_738.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_738.jpg,0,1,0,30.1902
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_805.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_805.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_805.jpg,0,1,0,30.19029
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_873.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_873.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_873.jpg,0,1,0,30.19029
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_05_944.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_05_944.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_05_944.jpg,0,1,0,30.18961
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_06_011.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_06_011.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_06_011.jpg,0,1,0,30.19033
C:\Users\ScHarKa\Desktop\Simulationdata\IMG\center_2017_06_21_18_33_06_082.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\left_2017_06_21_18_33_06_082.jpg,C:\Users\ScHarKa\Desktop\Simulationdata\IMG\right_2017_06_21_18_33_06_082.jpg,-0.1970012,1,0,30.18022
